f_01,f_02,f_03,f_04,f_05,f_06,f_07,f_08,f_09,f_10,f_11,f_12,res,level
0.005930912,0.23312699,0.003039371,0.016328912,0.18201666,0.017157757,0.003072006,0.009464839,0.035503936,0.458293846,0.004705207,0.031359563,a,1
0.002647229,0.175810298,0.005191455,0.005829264,0.287420724,0.028215158,0.011768672,0.004339778,0.043955214,0.379146723,0.005419191,0.050256295,a,1
0.028362143,0.246376467,0.024921421,0.012979006,0.209629214,0.045184281,0.028608283,0.010811728,0.059458248,0.284534304,0.014824963,0.034309942,a,1
0.005907637,0.316198228,0.009070691,0.013274683,0.159466094,0.011716828,0.015612761,0.011077026,0.019642303,0.389127076,0.013617481,0.035289192,a,1
0.002070845,0.157013558,0.003404214,0.00437694,0.325561304,0.015878925,0.018115213,0.007393965,0.044951105,0.361401492,0.002959898,0.05687254,a,1
0.00257106,0.331190223,0.005377388,0.008031189,0.157446245,0.022022125,0.00985842,0.004807549,0.055956987,0.359435368,0.00685765,0.036445795,a,1
0.001263959,0.184581367,0.002650257,0.00438986,0.302898496,0.015996057,0.011162404,0.003621579,0.060970493,0.369920409,0.003263073,0.039282048,a,1
0.002006479,0.32814053,0.066227622,0.003958814,0.24309991,0.021624596,0.007500617,0.006614503,0.016011717,0.286505196,0.005307542,0.013002473,a,1
0.005425133,0.446337329,0.033718766,0.009455309,0.316970212,0.04518858,0.012077576,0.005267543,0.035693919,0.056390139,0.003696433,0.029779061,a,1
0.011742603,0.217858523,0.026291062,0.005687183,0.384198531,0.032383172,0.017839727,0.009389064,0.071262191,0.14137621,0.021233297,0.060738437,a,1
0.00486807,0.186759583,0.022683338,0.024984213,0.453525804,0.032053757,0.009876186,0.010990814,0.050852922,0.139067055,0.009505145,0.054833114,a,1
0.006077853,0.207859959,0.008018321,0.007055059,0.2600835,0.039084167,0.013666624,0.004296056,0.082996218,0.333857402,0.006974758,0.030030083,a,1
0.003638464,0.226639233,0.011846664,0.012889147,0.157283413,0.055266925,0.037213477,0.015489243,0.037384586,0.416835712,0.006108014,0.019405121,a,1
0.006069412,0.17741513,0.015253229,0.016115919,0.276107817,0.037576885,0.01098965,0.008001287,0.085739722,0.298148106,0.015079614,0.053503228,a,1
0.007722858,0.344421404,0.012101118,0.016816478,0.137699034,0.023431762,0.018482684,0.017234271,0.055658832,0.323824297,0.010932159,0.031675103,a,1
0.002322833,0.448554375,0.002542882,0.010568063,0.122275136,0.018443675,0.007232256,0.007215545,0.066815387,0.287075188,0.004281606,0.022673055,a,1
0.001713621,0.221566486,0.004640721,0.00520922,0.253232405,0.019541181,0.009431804,0.003758918,0.02090324,0.408159473,0.005857866,0.045985065,a,1
0.006171626,0.198732226,0.008193353,0.018310622,0.201284959,0.038366658,0.01059177,0.008540375,0.055240467,0.420624484,0.011950407,0.021993053,a,1
0.117338008,0.009489469,0.001944136,0.004456072,0.271551889,0.031796979,0.011094901,0.011824087,0.020235041,0.507289648,0.004509558,0.008470213,am,2
0.072523223,0.013558358,0.005074128,0.006542883,0.360837192,0.011487568,0.017745524,0.01701471,0.006074602,0.481802854,0.002892328,0.004446631,am,2
0.131397901,0.003506317,0.005395025,0.005058649,0.384602752,0.008406353,0.040692083,0.074840566,0.011556716,0.307532454,0.002628867,0.024382316,am,2
0.071670232,0.002427644,0.002281965,0.003280902,0.300861176,0.0237123,0.016376826,0.008073929,0.004156999,0.549971144,0.004147586,0.013039297,am,2
0.090623557,0.005722595,0.008795258,0.008656606,0.266725103,0.013098974,0.051844017,0.027124202,0.013075225,0.464389438,0.010315573,0.039629454,am,2
0.135933232,0.011708469,0.005674399,0.005619168,0.412988062,0.011655906,0.029387803,0.038949457,0.038049155,0.24002874,0.003541582,0.066464027,am,2
0.080788037,0.007986856,0.00677608,0.005703638,0.2864674,0.013979043,0.017369718,0.006108875,0.007628892,0.559803626,0.0042688,0.003119035,am,2
0.120431592,0.008343071,0.006284855,0.007493898,0.380603659,0.007001622,0.042158651,0.033749184,0.016393065,0.327024873,0.00398592,0.046529611,am,2
0.054388998,0.004948395,0.004026936,0.004649595,0.458123368,0.016647433,0.023248048,0.02360625,0.011569117,0.36268849,0.008216584,0.027886785,am,2
0.060151483,0.00498037,0.006681294,0.003993793,0.401318657,0.020797368,0.018145436,0.014430254,0.006889801,0.4304402,0.003549957,0.028621387,am,2
0.068928488,0.004125144,0.001622241,0.00308158,0.519711992,0.014302429,0.01127698,0.02007404,0.007016602,0.34318947,0.001634527,0.005036507,am,2
0.047178425,0.006799183,0.005421965,0.007736147,0.465485436,0.02797839,0.021526652,0.021956598,0.012507797,0.367229201,0.002572148,0.013608057,am,2
0.06063679,0.010004053,0.005063021,0.010943369,0.323570225,0.012427353,0.04331184,0.020774531,0.011203448,0.465051929,0.007295531,0.02971791,am,2
0.066509642,0.004697017,0.002270923,0.006889077,0.435740404,0.012989258,0.005774121,0.008492901,0.009977187,0.432159611,0.005234407,0.009265452,am,2
0.067277708,0.002752118,0.00283246,0.005781162,0.430633904,0.020225902,0.010320936,0.014537893,0.007170014,0.421147793,0.002994547,0.014325563,am,2
0.035543309,0.003674544,0.007305248,0.004941097,0.316896669,0.017522627,0.042248018,0.010977221,0.010646508,0.507654009,0.00752028,0.035070469,am,2
0.089982839,0.013747427,0.004221472,0.004527061,0.3992281,0.010509502,0.039034815,0.023059781,0.047814368,0.301174718,0.003651689,0.063048228,am,2
0.122261739,0.011689601,0.003313955,0.002676541,0.300515467,0.012141616,0.013536878,0.014617853,0.006222409,0.506188134,0.002872042,0.003963764,am,2
0.090667223,0.004448578,0.005743653,0.00601795,0.319243825,0.016616316,0.02055545,0.01352572,0.008547036,0.495955195,0.003068396,0.015610657,am,2
0.092415076,0.009400775,0.014940438,0.005720889,0.344187144,0.014486509,0.059971089,0.038267004,0.018302446,0.393782177,0.00232864,0.006197813,am,2
0.195576841,0.028106821,0.002841107,0.014341518,0.067798705,0.008013364,0.00738076,0.017945754,0.00689152,0.603652101,0.007850854,0.039600654,am,2
0.207136615,0.002276571,0.019486461,0.010644782,0.415572611,0.017775877,0.030217516,0.012669974,0.006041224,0.226388268,0.003540837,0.048249265,am,2
0.085896473,0.00969171,0.003673002,0.005019269,0.229822274,0.008933737,0.018105167,0.014744799,0.009221805,0.597058535,0.003421592,0.014411638,am,2
0.241240455,0.01710497,0.005010376,0.004229733,0.079363618,0.00351496,0.016392046,0.034438372,0.006844566,0.561909933,0.004570937,0.025380034,am,2
0.13967222,0.003589568,0.001692489,0.001998689,0.34521288,0.009075403,0.020209634,0.019294559,0.008820816,0.436187559,0.002181217,0.012064965,am,2
0.083797036,0.003514697,0.001368628,0.005435543,0.210186127,0.014896257,0.022757749,0.010293776,0.004802343,0.608145419,0.006559775,0.028242649,am,2
0.098532439,0.011174505,0.005622712,0.001668773,0.2397183,0.002243033,0.004078601,0.013993358,0.037774673,0.55156237,0.009719138,0.0239121,am,2
0.101246682,0.015304905,0.004150088,0.003732007,0.228114438,0.001401843,0.005929829,0.033825738,0.051399403,0.532085044,0.011219237,0.011590787,am,2
0.107973438,0.020628938,0.00662064,0.002268423,0.330181534,0.002762282,0.004211902,0.040189579,0.06523921,0.352186564,0.011149222,0.056588268,am,2
0.078207063,0.013258414,0.002131059,0.000978278,0.225139636,0.002560454,0.002609467,0.01555034,0.02921587,0.610202226,0.005386938,0.014760254,am,2
0.129967235,0.011543374,0.008649795,0.001974332,0.195999283,0.003801053,0.007072116,0.029264917,0.037806007,0.504259987,0.008718065,0.060943837,am,2
0.088734169,0.010062977,0.002244067,0.002115676,0.197540168,0.002337381,0.003284873,0.013676481,0.025155953,0.618522959,0.019421624,0.016903672,am,2
0.079995347,0.010127321,0.003141319,0.003178962,0.300779757,0.005965451,0.014136658,0.033356112,0.03596829,0.473380494,0.019080227,0.020890062,am,2
0.100908127,0.006350642,0.003838427,0.001558797,0.112044838,0.002213328,0.004225541,0.023465488,0.048863209,0.631175695,0.013841449,0.05151446,am,2
0.032171725,0.047222429,0.009062212,0.005294887,0.350059983,0.012486505,0.015753889,0.065095781,0.048832097,0.363762074,0.020704621,0.029553799,am,2
0.054852097,0.016780951,0.005606819,0.002985569,0.228956362,0.008452639,0.010536194,0.034690633,0.033705031,0.567309226,0.016514242,0.019610237,am,2
0.202964061,0.00702714,0.003107107,0.001467837,0.197280085,0.002405171,0.004650794,0.040076984,0.022234938,0.494660661,0.010825537,0.013299685,am,2
0.149218551,0.00623571,0.001211498,0.002645674,0.210665973,0.003442336,0.002397516,0.012650495,0.026535547,0.547261381,0.030856879,0.006878441,am,2
0.216616614,0.001264416,0.002031343,0.001878552,0.214575429,0.002100621,0.005610963,0.018865657,0.039385286,0.46572847,0.017899231,0.01404342,am,2
0.18501389,0.002699016,0.001517646,0.003035741,0.291529805,0.003471034,0.004097954,0.017672287,0.026928051,0.444260731,0.015968701,0.003805144,am,2
0.059180366,0.005027264,0.002794124,0.002633655,0.13257525,0.004579713,0.004703568,0.022576401,0.043675526,0.664037582,0.007618679,0.050597873,am,2
0.117606001,0.004298626,0.003551645,0.00174994,0.260271166,0.002752896,0.005295309,0.055630729,0.032630502,0.45559799,0.018801494,0.041813703,am,2
0.082738045,0.008930878,0.004478043,0.001203371,0.341995609,0.003257434,0.004133222,0.012314662,0.035542231,0.468888918,0.0081396,0.028377987,am,2
0.078859275,0.011895862,0.002087907,0.003388272,0.22276455,0.004308063,0.005152259,0.02562651,0.057233125,0.560028063,0.01483697,0.013819144,am,2
0.126325179,0.024633596,0.008518059,0.000757083,0.05704078,0.002146911,0.00221253,0.029592716,0.042146606,0.683430077,0.009529875,0.013666589,am,2
0.253110807,0.006389107,0.018715349,0.005669169,0.261016373,0.002655723,0.017838946,0.018002783,0.030968976,0.297528741,0.018835095,0.06926893,am,2
0.065482318,0.011397852,0.000542785,0.000752889,0.120438894,0.001838261,0.002520612,0.020335843,0.025096246,0.738906773,0.007558301,0.005129225,am,2
0.102036047,0.005679023,0.000787079,0.001771773,0.208619187,0.002601255,0.002844772,0.02661777,0.032995395,0.590441587,0.006364727,0.019241386,am,2
0.018550682,0.0125162,0.006460634,0.01364043,0.17237983,0.009108668,0.006215447,0.053643871,0.1977104,0.433536011,0.041581899,0.034655926,am,2
0.107820034,0.005160557,0.004460727,0.003051341,0.370290782,0.005743539,0.010703265,0.078675553,0.062500579,0.300185795,0.016381553,0.035026278,am,2
0.09455666,0.008386684,0.005043477,0.006321908,0.233848295,0.006653081,0.007155731,0.042562436,0.045318514,0.508196307,0.013546733,0.028410175,am,2
0.118663824,0.002633658,0.001939437,0.004870043,0.290075725,0.008260395,0.008947738,0.014052357,0.012133937,0.51120526,0.002325796,0.02489183,am,2
0.169502274,0.006342524,0.002049764,0.002684649,0.213156183,0.005380155,0.007134216,0.013672642,0.010109535,0.553638939,0.004973404,0.011355715,am,2
0.194013528,0.004410786,0.001199917,0.003651469,0.213859342,0.005427608,0.008778509,0.007146831,0.007481053,0.548096231,0.00270681,0.003227917,am,2
0.103058091,0.004446237,0.001638139,0.003245187,0.212485124,0.008711633,0.00559927,0.014442172,0.012112954,0.617101627,0.002585293,0.014574274,am,2
0.103484733,0.01131487,0.002663875,0.00685669,0.318197577,0.013432597,0.012516889,0.006679585,0.008289919,0.503707925,0.00666996,0.00618538,am,2
0.095834214,0.005961296,0.003515931,0.006667818,0.300499552,0.003308499,0.016114441,0.017044924,0.016647831,0.515693425,0.007264293,0.011447775,am,2
0.067112276,0.002070067,0.000988423,0.003362599,0.263631726,0.006057831,0.014728634,0.012423867,0.009976106,0.591971824,0.0036722,0.024004446,am,2
0.064918619,0.024618457,0.005616677,0.005932434,0.318958588,0.011012324,0.017700091,0.029007116,0.081123661,0.374060402,0.004897649,0.062153983,am,2
0.189910691,0.0048125,0.001464743,0.003785645,0.313740383,0.013483935,0.003759709,0.010601797,0.006484422,0.43794527,0.005964617,0.008046287,am,2
0.281034022,0.005601107,0.002921889,0.003566802,0.28078652,0.034389878,0.046768771,0.015644644,0.013518834,0.290724911,0.004015784,0.021026838,am,2
0.081600813,0.004006989,0.002713522,0.005233002,0.298867253,0.003966754,0.026159566,0.012930749,0.021805647,0.510491321,0.003897801,0.028326584,am,2
0.259612364,0.01547458,0.011572308,0.018958098,0.386695559,0.021142792,0.035863814,0.010183683,0.009491635,0.211744729,0.005875659,0.01338478,am,2
0.18504027,0.009854205,0.007538843,0.008223811,0.23093612,0.043125286,0.063361716,0.01977936,0.01627189,0.398859143,0.007909338,0.009100016,am,2
0.131094932,0.00214068,0.001726002,0.003111759,0.231954349,0.005056807,0.009644611,0.016608442,0.013737955,0.559825136,0.005095541,0.020003786,am,2
0.099407084,0.013378161,0.007969797,0.005447155,0.34532857,0.005573245,0.039506715,0.022073051,0.062741438,0.337155778,0.003386477,0.058032528,am,2
0.090122751,0.004391198,0.003611233,0.009661604,0.363585723,0.019444793,0.034932974,0.009965942,0.008382806,0.440940327,0.005409991,0.009550657,am,2
0.108378454,0.002110139,0.005331956,0.00392893,0.450288233,0.007515042,0.008392023,0.010941897,0.013188579,0.346685528,0.004252548,0.038986672,am,2
0.132563588,0.02499534,0.017176411,0.007258386,0.327020791,0.007553915,0.051928437,0.032798933,0.052574138,0.262485676,0.010558806,0.07308558,am,2
0.139960441,0.006047786,0.001367328,0.002660209,0.2614,0.006414307,0.012381604,0.007742124,0.010510449,0.536473144,0.004338897,0.010703711,am,2
0.153400738,0.024971049,0.001144163,0.001215786,0.08150821,0.003092958,0.006610801,0.009236545,0.021663125,0.680504209,0.006975867,0.009676549,am,2
0.063238546,0.005442648,0.004752532,0.007725448,0.638589981,0.017084543,0.018870168,0.008497861,0.010673373,0.210130079,0.0028249,0.012169921,am,2
0.110383801,0.009300504,0.002115022,0.003184149,0.261975698,0.010652355,0.004291136,0.009965411,0.010588169,0.563229422,0.003778573,0.010535761,am,2
0.090314625,0.006939323,0.00227968,0.004304546,0.253590471,0.003984425,0.003664919,0.007540423,0.008589937,0.60510699,0.004587607,0.009097054,am,2
0.089934933,0.00729689,0.004577438,0.013133411,0.333412588,0.026909582,0.047481218,0.020874448,0.034846183,0.398891709,0.003715114,0.018926486,am,2
0.099037255,0.017880144,0.006665047,0.007006231,0.32195204,0.01010777,0.019462048,0.038223124,0.047538347,0.354191636,0.006038385,0.071897972,am,2
0.100212235,0.006725189,0.001921066,0.007844867,0.365739248,0.024901742,0.002149574,0.013373969,0.017582465,0.431132614,0.003749437,0.024667594,am,2
0.080194193,0.010347923,0.001435589,0.005255869,0.254432716,0.044293834,0.003099746,0.01352231,0.011193057,0.568304029,0.002868026,0.005052707,am,2
0.088427429,0.003632876,0.002190335,0.003516326,0.326167878,0.020798255,0.007766013,0.007594111,0.011238917,0.516565164,0.005088302,0.007014394,am,2
0.118191404,0.02556099,0.004781711,0.007473556,0.236313423,0.090304581,0.010276586,0.025696486,0.037015029,0.349051514,0.017947277,0.077387442,am,2
0.099625079,0.008651991,0.004052985,0.010814425,0.265426443,0.028133899,0.011919981,0.015499782,0.021547324,0.433630441,0.004342565,0.096355085,am,2
0.105494528,0.007716455,0.001141378,0.007698016,0.371663731,0.032222086,0.006904368,0.012155202,0.017883694,0.421099825,0.002605344,0.013415373,am,2
0.062599962,0.017517733,0.004183313,0.006785407,0.477546419,0.032357444,0.01155231,0.017023002,0.036477859,0.290662515,0.004313378,0.038980659,am,2
0.065806288,0.011289106,0.005545753,0.009482325,0.259907271,0.042895219,0.021425368,0.028492218,0.020984107,0.51187198,0.00622848,0.016071885,am,2
0.247418005,0.003385262,0.002395422,0.011176883,0.337904614,0.026824253,0.007896392,0.008442631,0.007154828,0.332874666,0.003818063,0.010708981,am,2
0.228786724,0.01848638,0.004587602,0.005519626,0.28271067,0.094798401,0.019749638,0.010460842,0.012851307,0.30430933,0.006856319,0.01088316,am,2
0.093652591,0.005350407,0.002672439,0.006671016,0.439107406,0.03689131,0.014230411,0.010536115,0.036623192,0.323736107,0.005256176,0.02527283,am,2
0.246863105,0.001569107,0.002787205,0.002898144,0.319998241,0.038890011,0.004816304,0.010606045,0.004661426,0.356717232,0.00304313,0.00715005,am,2
0.094673311,0.008215039,0.003555029,0.004430673,0.400611877,0.017825441,0.012655091,0.014354976,0.014714775,0.400905846,0.005027653,0.023030289,am,2
0.11901437,0.007824739,0.010790183,0.01859324,0.309414012,0.019565195,0.009582711,0.010949385,0.014061014,0.4532866,0.00992631,0.01699224,am,2
0.054370064,0.073263214,0.02580627,0.02180463,0.307394732,0.088352495,0.029333253,0.044371828,0.222480853,0.078094515,0.007162742,0.047565405,am,2
0.115552426,0.00147912,0.002700753,0.006545976,0.312667918,0.020872958,0.014954538,0.008424911,0.013145403,0.480513085,0.004234588,0.018908323,am,2
0.082196729,0.002109007,0.002314382,0.006826656,0.275138995,0.049753374,0.005890126,0.010633119,0.015129238,0.530498732,0.00523853,0.014271111,am,2
0.129889737,0.016775347,0.007692644,0.021633501,0.458733282,0.042407474,0.031382993,0.0149626,0.013596318,0.239114786,0.007398436,0.016412882,am,2
0.197736223,0.033915844,0.00972869,0.014145157,0.171866391,0.00976647,0.007390446,0.023115653,0.052537781,0.454219802,0.011257157,0.014320387,am,2
0.253937685,0.008073053,0.014242501,0.007088818,0.425380459,0.0414153,0.009595064,0.024279652,0.013397023,0.159044363,0.010640611,0.032905472,am,2
0.167619615,0.012881292,0.003617593,0.001882785,0.046645914,0.008048349,0.005623178,0.013735845,0.023214404,0.66876915,0.021973208,0.025988667,am,2
0.098503986,0.012832154,0.003303251,0.00522977,0.178059072,0.017636527,0.006932558,0.009969931,0.016965103,0.640534781,0.003827398,0.006205467,am,2
0.064431562,0.00685356,0.00513637,0.007970722,0.305510649,0.033329822,0.013111695,0.00899833,0.0191957,0.507779335,0.004891386,0.022790869,am,2
0.072293432,0.005215748,0.004291983,0.012997745,0.366643455,0.036715019,0.017074085,0.0175113,0.014166876,0.418947841,0.00502294,0.029119576,am,2
0.094176268,0.03756132,0.013150629,0.005108184,0.346590899,0.010041547,0.042020847,0.007405321,0.020283872,0.409843256,0.002502493,0.011315362,am,2
0.127952627,0.063635578,0.023897597,0.009121373,0.392803382,0.006013856,0.009971885,0.029906187,0.023681035,0.303663008,0.004588945,0.004764526,am,2
0.120683282,0.007860118,0.022088637,0.010523241,0.464129635,0.03340988,0.05358636,0.025095389,0.030242579,0.204527081,0.010301412,0.017552385,am,2
0.098096275,0.028995729,0.018032617,0.009826988,0.400118662,0.02092986,0.018591502,0.018671261,0.025209498,0.348567094,0.003715101,0.009245414,am,2
0.099608736,0.012632671,0.014131811,0.002240804,0.282144695,0.007832628,0.013993472,0.099537107,0.007652294,0.446245198,0.002931263,0.011049321,am,2
0.162993293,0.023413265,0.013589958,0.00503306,0.419038689,0.008920151,0.030970985,0.018126425,0.053429342,0.243169348,0.003218574,0.018096909,am,2
